# wavelength flux error
6.127587e+03 6.752635e-16 1.000000e-20
6.128840e+03 6.761029e-16 1.000000e-20
6.130092e+03 6.743733e-16 1.000000e-20
6.131345e+03 6.847191e-16 1.000000e-20
6.132597e+03 6.669961e-16 1.000000e-20
6.133849e+03 6.743101e-16 1.000000e-20
6.135102e+03 6.808459e-16 1.000000e-20
6.136354e+03 6.704690e-16 1.000000e-20
6.137606e+03 6.871580e-16 1.000000e-20
6.138858e+03 6.610356e-16 1.000000e-20
6.140110e+03 6.597675e-16 1.000000e-20
6.141363e+03 6.925924e-16 1.000000e-20
6.142615e+03 6.751221e-16 1.000000e-20
6.143868e+03 6.563488e-16 1.000000e-20
6.145120e+03 6.731065e-16 1.000000e-20
6.146372e+03 6.931312e-16 1.000000e-20
6.147625e+03 6.891422e-16 1.000000e-20
6.148877e+03 6.739116e-16 1.000000e-20
6.150129e+03 6.746562e-16 1.000000e-20
6.151381e+03 6.634793e-16 1.000000e-20
6.152634e+03 6.570781e-16 1.000000e-20
6.153886e+03 6.787107e-16 1.000000e-20
6.155138e+03 6.688377e-16 1.000000e-20
6.156391e+03 6.538194e-16 1.000000e-20
6.157643e+03 6.440667e-16 1.000000e-20
6.158895e+03 6.761978e-16 1.000000e-20
6.160147e+03 6.555835e-16 1.000000e-20
6.161400e+03 6.483228e-16 1.000000e-20
6.162652e+03 6.690262e-16 1.000000e-20
6.163904e+03 6.597010e-16 1.000000e-20
6.165157e+03 6.457565e-16 1.000000e-20
6.166409e+03 6.476308e-16 1.000000e-20
6.167661e+03 6.538878e-16 1.000000e-20
6.168914e+03 6.422646e-16 1.000000e-20
6.170166e+03 6.320173e-16 1.000000e-20
6.171418e+03 6.549481e-16 1.000000e-20
6.172670e+03 6.467337e-16 1.000000e-20
6.173923e+03 6.330624e-16 1.000000e-20
6.175175e+03 6.477862e-16 1.000000e-20
6.176427e+03 6.159938e-16 1.000000e-20
6.177680e+03 6.153730e-16 1.000000e-20
6.178932e+03 6.311630e-16 1.000000e-20
6.180184e+03 6.237695e-16 1.000000e-20
6.181437e+03 6.211924e-16 1.000000e-20
6.182689e+03 6.188568e-16 1.000000e-20
6.183941e+03 6.006893e-16 1.000000e-20
6.185193e+03 5.935624e-16 1.000000e-20
6.186446e+03 5.963450e-16 1.000000e-20
6.187698e+03 5.817590e-16 1.000000e-20
6.188950e+03 5.770508e-16 1.000000e-20
6.190203e+03 5.947334e-16 1.000000e-20
6.191455e+03 5.953089e-16 1.000000e-20
6.192707e+03 5.825040e-16 1.000000e-20
6.193959e+03 5.691952e-16 1.000000e-20
6.195212e+03 5.669783e-16 1.000000e-20
6.196464e+03 5.545266e-16 1.000000e-20
6.197716e+03 5.632755e-16 1.000000e-20
6.198969e+03 5.449124e-16 1.000000e-20
6.200221e+03 5.513814e-16 1.000000e-20
6.201474e+03 5.220817e-16 1.000000e-20
6.202726e+03 5.237924e-16 1.000000e-20
6.203978e+03 5.254551e-16 1.000000e-20
6.205230e+03 5.272912e-16 1.000000e-20
6.206482e+03 5.147421e-16 1.000000e-20
6.207735e+03 5.075943e-16 1.000000e-20
6.208987e+03 4.983257e-16 1.000000e-20
6.210239e+03 4.894244e-16 1.000000e-20
6.211492e+03 4.947875e-16 1.000000e-20
6.212744e+03 4.948485e-16 1.000000e-20
6.213997e+03 4.868231e-16 1.000000e-20
6.215249e+03 4.948896e-16 1.000000e-20
6.216501e+03 4.690659e-16 1.000000e-20
6.217753e+03 4.636129e-16 1.000000e-20
6.219006e+03 4.676332e-16 1.000000e-20
6.220258e+03 4.526379e-16 1.000000e-20
6.221510e+03 4.443239e-16 1.000000e-20
6.222763e+03 4.510359e-16 1.000000e-20
6.224015e+03 4.405790e-16 1.000000e-20
6.225267e+03 4.521600e-16 1.000000e-20
6.226520e+03 4.517332e-16 1.000000e-20
6.227771e+03 4.465851e-16 1.000000e-20
6.229024e+03 4.359029e-16 1.000000e-20
6.230276e+03 4.414615e-16 1.000000e-20
6.231529e+03 4.364802e-16 1.000000e-20
6.232781e+03 4.201510e-16 1.000000e-20
6.234033e+03 4.099618e-16 1.000000e-20
6.235286e+03 4.224235e-16 1.000000e-20
6.236538e+03 4.121101e-16 1.000000e-20
6.237790e+03 4.154415e-16 1.000000e-20
6.239042e+03 4.162694e-16 1.000000e-20
6.240295e+03 4.085203e-16 1.000000e-20
6.241547e+03 4.049576e-16 1.000000e-20
6.242799e+03 3.785662e-16 1.000000e-20
6.244052e+03 3.949996e-16 1.000000e-20
6.245304e+03 3.865424e-16 1.000000e-20
6.246556e+03 4.137767e-16 1.000000e-20
6.247809e+03 4.180771e-16 1.000000e-20
6.249061e+03 4.053143e-16 1.000000e-20
6.250313e+03 3.883933e-16 1.000000e-20
6.251565e+03 3.633332e-16 1.000000e-20
6.252818e+03 3.901894e-16 1.000000e-20
6.254070e+03 3.764928e-16 1.000000e-20
6.255322e+03 3.791528e-16 1.000000e-20
6.256575e+03 3.779118e-16 1.000000e-20
6.257827e+03 3.830205e-16 1.000000e-20
6.259079e+03 3.728034e-16 1.000000e-20
6.260332e+03 3.675702e-16 1.000000e-20
6.261584e+03 3.599939e-16 1.000000e-20
6.262836e+03 3.522245e-16 1.000000e-20
6.264088e+03 3.706882e-16 1.000000e-20
6.265341e+03 3.686982e-16 1.000000e-20
6.266593e+03 3.500843e-16 1.000000e-20
6.267845e+03 3.430251e-16 1.000000e-20
6.269098e+03 3.526520e-16 1.000000e-20
6.270350e+03 3.656479e-16 1.000000e-20
6.271603e+03 3.598879e-16 1.000000e-20
6.272854e+03 3.567678e-16 1.000000e-20
6.274107e+03 3.701548e-16 1.000000e-20
6.275359e+03 3.596223e-16 1.000000e-20
6.276611e+03 3.387340e-16 1.000000e-20
6.277864e+03 3.429537e-16 1.000000e-20
6.279116e+03 3.492131e-16 1.000000e-20
6.280368e+03 3.628597e-16 1.000000e-20
6.281621e+03 3.538205e-16 1.000000e-20
6.282873e+03 3.271883e-16 1.000000e-20
6.284125e+03 3.249348e-16 1.000000e-20
6.285377e+03 3.392232e-16 1.000000e-20
6.286630e+03 3.328019e-16 1.000000e-20
6.287882e+03 3.550136e-16 1.000000e-20
6.289135e+03 3.175493e-16 1.000000e-20
6.290387e+03 3.332875e-16 1.000000e-20
6.291639e+03 3.233986e-16 1.000000e-20
6.292892e+03 3.128368e-16 1.000000e-20
6.294144e+03 3.204125e-16 1.000000e-20
6.295396e+03 3.160132e-16 1.000000e-20
6.296648e+03 3.165953e-16 1.000000e-20
6.297900e+03 3.199076e-16 1.000000e-20
6.299153e+03 3.778399e-16 1.000000e-20
6.300405e+03 2.915958e-16 1.000000e-20
6.301658e+03 2.150504e-16 1.000000e-20
6.302910e+03 4.116472e-16 1.000000e-20
6.304162e+03 3.260888e-16 1.000000e-20
6.305415e+03 3.349628e-16 1.000000e-20
6.306667e+03 3.215063e-16 1.000000e-20
6.307919e+03 3.073972e-16 1.000000e-20
6.309171e+03 3.207461e-16 1.000000e-20
6.310424e+03 3.334571e-16 1.000000e-20
6.311676e+03 3.234111e-16 1.000000e-20
6.312928e+03 3.138694e-16 1.000000e-20
6.314181e+03 3.225466e-16 1.000000e-20
6.315433e+03 3.239278e-16 1.000000e-20
6.316685e+03 3.251442e-16 1.000000e-20
6.317938e+03 3.169646e-16 1.000000e-20
6.319190e+03 3.387173e-16 1.000000e-20
6.320442e+03 3.243942e-16 1.000000e-20
6.321694e+03 3.197703e-16 1.000000e-20
6.322947e+03 3.323312e-16 1.000000e-20
6.324199e+03 3.295409e-16 1.000000e-20
6.325451e+03 3.239353e-16 1.000000e-20
6.326704e+03 3.224470e-16 1.000000e-20
6.327956e+03 3.191254e-16 1.000000e-20
6.329208e+03 3.212940e-16 1.000000e-20
6.330460e+03 3.061895e-16 1.000000e-20
6.331713e+03 3.269124e-16 1.000000e-20
6.332965e+03 3.323391e-16 1.000000e-20
6.334217e+03 3.294233e-16 1.000000e-20
6.335470e+03 3.419428e-16 1.000000e-20
6.336722e+03 3.269926e-16 1.000000e-20
6.337974e+03 3.331845e-16 1.000000e-20
6.339227e+03 3.415749e-16 1.000000e-20
6.340479e+03 3.293638e-16 1.000000e-20
6.341731e+03 3.115736e-16 1.000000e-20
6.342983e+03 3.191927e-16 1.000000e-20
6.344236e+03 3.208876e-16 1.000000e-20
6.345488e+03 3.239216e-16 1.000000e-20
6.346740e+03 3.474178e-16 1.000000e-20
6.347993e+03 3.339914e-16 1.000000e-20
6.349245e+03 3.597982e-16 1.000000e-20
6.350498e+03 3.447776e-16 1.000000e-20
6.351750e+03 3.499445e-16 1.000000e-20
6.353002e+03 3.469096e-16 1.000000e-20
6.354254e+03 3.551520e-16 1.000000e-20
6.355506e+03 3.517014e-16 1.000000e-20
6.356759e+03 3.531917e-16 1.000000e-20
6.358011e+03 3.426249e-16 1.000000e-20
6.359264e+03 3.520778e-16 1.000000e-20
6.360516e+03 3.611178e-16 1.000000e-20
6.361768e+03 3.509445e-16 1.000000e-20
6.363021e+03 3.875891e-16 1.000000e-20
6.364272e+03 3.501217e-16 1.000000e-20
6.365525e+03 3.351395e-16 1.000000e-20
6.366777e+03 3.745658e-16 1.000000e-20
6.368030e+03 3.325124e-16 1.000000e-20
6.369282e+03 3.277224e-16 1.000000e-20
6.370534e+03 3.514501e-16 1.000000e-20
6.371787e+03 3.562981e-16 1.000000e-20
6.373039e+03 3.679390e-16 1.000000e-20
6.374291e+03 3.619132e-16 1.000000e-20
6.375543e+03 3.532666e-16 1.000000e-20
6.376796e+03 3.619220e-16 1.000000e-20
6.378048e+03 3.631612e-16 1.000000e-20
6.379300e+03 3.671190e-16 1.000000e-20
6.380553e+03 3.734049e-16 1.000000e-20
6.381805e+03 3.804153e-16 1.000000e-20
6.383057e+03 3.898883e-16 1.000000e-20
6.384310e+03 3.709663e-16 1.000000e-20
6.385562e+03 3.507796e-16 1.000000e-20
6.386814e+03 3.442826e-16 1.000000e-20
6.388066e+03 3.659807e-16 1.000000e-20
6.389319e+03 3.985400e-16 1.000000e-20
6.390571e+03 3.892863e-16 1.000000e-20
6.391823e+03 3.834172e-16 1.000000e-20
6.393076e+03 4.143240e-16 1.000000e-20
6.394328e+03 4.034613e-16 1.000000e-20
6.395580e+03 3.940195e-16 1.000000e-20
6.396833e+03 3.950403e-16 1.000000e-20
6.398085e+03 4.000290e-16 1.000000e-20
6.399337e+03 3.919371e-16 1.000000e-20
6.400589e+03 4.019317e-16 1.000000e-20
6.401842e+03 4.287256e-16 1.000000e-20
6.403094e+03 4.142436e-16 1.000000e-20
6.404346e+03 4.055796e-16 1.000000e-20
6.405599e+03 4.302186e-16 1.000000e-20
6.406851e+03 4.287704e-16 1.000000e-20
6.408104e+03 4.332465e-16 1.000000e-20
6.409355e+03 4.303073e-16 1.000000e-20
6.410608e+03 4.381233e-16 1.000000e-20
6.411860e+03 4.497793e-16 1.000000e-20
6.413112e+03 4.624779e-16 1.000000e-20
6.414365e+03 4.567791e-16 1.000000e-20
6.415617e+03 4.432673e-16 1.000000e-20
6.416869e+03 4.456682e-16 1.000000e-20
6.418122e+03 4.508528e-16 1.000000e-20
6.419374e+03 4.543449e-16 1.000000e-20
6.420626e+03 4.591907e-16 1.000000e-20
6.421878e+03 4.704912e-16 1.000000e-20
6.423131e+03 4.510129e-16 1.000000e-20
6.424383e+03 4.448745e-16 1.000000e-20
6.425636e+03 4.450370e-16 1.000000e-20
6.426888e+03 4.584336e-16 1.000000e-20
6.428140e+03 4.597436e-16 1.000000e-20
6.429393e+03 4.979348e-16 1.000000e-20
6.430645e+03 4.667081e-16 1.000000e-20
6.431897e+03 4.771097e-16 1.000000e-20
6.433149e+03 4.769537e-16 1.000000e-20
6.434401e+03 4.924086e-16 1.000000e-20
6.435654e+03 4.859921e-16 1.000000e-20
6.436906e+03 4.715666e-16 1.000000e-20
6.438158e+03 4.832650e-16 1.000000e-20
6.439411e+03 4.767145e-16 1.000000e-20
6.440663e+03 4.968666e-16 1.000000e-20
6.441916e+03 4.946743e-16 1.000000e-20
6.443168e+03 5.031266e-16 1.000000e-20
6.444420e+03 5.314482e-16 1.000000e-20
6.445672e+03 5.375275e-16 1.000000e-20
6.446925e+03 5.215041e-16 1.000000e-20
6.448177e+03 5.117108e-16 1.000000e-20
6.449429e+03 5.017387e-16 1.000000e-20
6.450682e+03 5.110967e-16 1.000000e-20
6.451934e+03 5.231124e-16 1.000000e-20
6.453186e+03 5.323715e-16 1.000000e-20
6.454438e+03 5.158132e-16 1.000000e-20
6.455690e+03 5.175289e-16 1.000000e-20
6.456943e+03 5.252116e-16 1.000000e-20
6.458195e+03 5.207818e-16 1.000000e-20
6.459448e+03 5.282514e-16 1.000000e-20
6.460700e+03 5.385302e-16 1.000000e-20
6.461952e+03 5.495845e-16 1.000000e-20
6.463205e+03 5.465715e-16 1.000000e-20
6.464457e+03 5.396083e-16 1.000000e-20
6.465709e+03 5.386286e-16 1.000000e-20
6.466961e+03 5.474617e-16 1.000000e-20
6.468214e+03 5.416681e-16 1.000000e-20
6.469466e+03 5.500522e-16 1.000000e-20
6.470718e+03 5.279095e-16 1.000000e-20
6.471971e+03 5.529034e-16 1.000000e-20
6.473223e+03 5.550918e-16 1.000000e-20
6.474475e+03 5.533983e-16 1.000000e-20
6.475728e+03 5.488223e-16 1.000000e-20
6.476980e+03 5.576755e-16 1.000000e-20
6.478232e+03 5.748798e-16 1.000000e-20
6.479484e+03 5.839592e-16 1.000000e-20
6.480737e+03 5.577682e-16 1.000000e-20
6.481989e+03 5.488293e-16 1.000000e-20
6.483241e+03 5.570107e-16 1.000000e-20
6.484494e+03 5.727819e-16 1.000000e-20
6.485746e+03 5.870283e-16 1.000000e-20
6.486998e+03 5.875351e-16 1.000000e-20
6.488250e+03 5.725209e-16 1.000000e-20
6.489503e+03 5.732807e-16 1.000000e-20
6.490755e+03 5.747058e-16 1.000000e-20
6.492007e+03 5.861991e-16 1.000000e-20
6.493260e+03 5.867325e-16 1.000000e-20
6.494512e+03 5.836271e-16 1.000000e-20
6.495765e+03 6.065317e-16 1.000000e-20
6.497017e+03 5.960787e-16 1.000000e-20
6.498269e+03 5.958855e-16 1.000000e-20
6.499521e+03 5.957716e-16 1.000000e-20
6.500773e+03 5.980243e-16 1.000000e-20
6.502026e+03 6.069486e-16 1.000000e-20
6.503278e+03 6.188885e-16 1.000000e-20
6.504530e+03 5.931871e-16 1.000000e-20
6.505783e+03 6.077855e-16 1.000000e-20
6.507035e+03 6.184645e-16 1.000000e-20
6.508288e+03 5.825676e-16 1.000000e-20
6.509540e+03 5.815748e-16 1.000000e-20
6.510792e+03 5.934413e-16 1.000000e-20
6.512044e+03 5.833776e-16 1.000000e-20
6.513297e+03 5.844387e-16 1.000000e-20
6.514549e+03 6.107052e-16 1.000000e-20
6.515801e+03 5.938458e-16 1.000000e-20
6.517054e+03 5.954715e-16 1.000000e-20
6.518306e+03 6.136685e-16 1.000000e-20
6.519558e+03 6.112202e-16 1.000000e-20
6.520811e+03 6.191735e-16 1.000000e-20
6.522062e+03 6.090890e-16 1.000000e-20
6.523315e+03 6.062843e-16 1.000000e-20
6.524567e+03 6.157703e-16 1.000000e-20
6.525820e+03 6.106712e-16 1.000000e-20
6.527072e+03 6.031286e-16 1.000000e-20
6.528324e+03 6.059758e-16 1.000000e-20
6.529577e+03 6.093811e-16 1.000000e-20
6.530829e+03 6.112359e-16 1.000000e-20
6.532081e+03 6.064765e-16 1.000000e-20
6.533333e+03 6.188562e-16 1.000000e-20
6.534586e+03 6.094173e-16 1.000000e-20
6.535838e+03 6.111538e-16 1.000000e-20
6.537090e+03 6.128265e-16 1.000000e-20
6.538343e+03 6.187535e-16 1.000000e-20
6.539595e+03 6.131460e-16 1.000000e-20
6.540847e+03 6.144448e-16 1.000000e-20
6.542100e+03 6.210922e-16 1.000000e-20
6.543352e+03 6.148141e-16 1.000000e-20
6.544604e+03 6.131611e-16 1.000000e-20
6.545856e+03 6.229189e-16 1.000000e-20
6.547109e+03 6.169725e-16 1.000000e-20
6.548361e+03 5.985852e-16 1.000000e-20
6.549613e+03 6.153280e-16 1.000000e-20
6.550866e+03 6.012671e-16 1.000000e-20
6.552118e+03 6.187653e-16 1.000000e-20
6.553370e+03 6.109840e-16 1.000000e-20
6.554623e+03 6.276351e-16 1.000000e-20
6.555875e+03 6.163172e-16 1.000000e-20
6.557127e+03 6.005647e-16 1.000000e-20
6.558379e+03 6.157091e-16 1.000000e-20
6.559632e+03 6.209413e-16 1.000000e-20
6.560884e+03 6.246653e-16 1.000000e-20
6.562137e+03 6.246435e-16 1.000000e-20
6.563389e+03 6.022396e-16 1.000000e-20
6.564641e+03 6.177591e-16 1.000000e-20
6.565894e+03 6.182712e-16 1.000000e-20
6.567146e+03 6.285649e-16 1.000000e-20
6.568398e+03 6.065719e-16 1.000000e-20
6.569650e+03 6.127820e-16 1.000000e-20
6.570902e+03 5.797611e-16 1.000000e-20
6.572155e+03 6.102112e-16 1.000000e-20
6.573407e+03 6.000150e-16 1.000000e-20
6.574659e+03 6.089699e-16 1.000000e-20
6.575912e+03 6.060162e-16 1.000000e-20
6.577164e+03 6.118283e-16 1.000000e-20
6.578417e+03 6.105793e-16 1.000000e-20
6.579669e+03 5.937105e-16 1.000000e-20
6.580921e+03 6.085701e-16 1.000000e-20
6.582173e+03 6.141905e-16 1.000000e-20
6.583426e+03 6.096469e-16 1.000000e-20
6.584678e+03 6.049686e-16 1.000000e-20
6.585930e+03 5.992162e-16 1.000000e-20
6.587183e+03 5.990240e-16 1.000000e-20
6.588435e+03 6.212846e-16 1.000000e-20
6.589687e+03 6.223285e-16 1.000000e-20
6.590939e+03 6.088466e-16 1.000000e-20
6.592191e+03 6.014412e-16 1.000000e-20
6.593444e+03 6.231655e-16 1.000000e-20
6.594696e+03 6.174129e-16 1.000000e-20
6.595949e+03 6.017059e-16 1.000000e-20
6.597201e+03 6.076076e-16 1.000000e-20
6.598453e+03 5.922548e-16 1.000000e-20
6.599706e+03 6.044638e-16 1.000000e-20
6.600958e+03 6.199991e-16 1.000000e-20
6.602210e+03 6.098661e-16 1.000000e-20
6.603462e+03 5.982630e-16 1.000000e-20
6.604715e+03 5.991402e-16 1.000000e-20
6.605967e+03 5.822356e-16 1.000000e-20
6.607219e+03 5.816164e-16 1.000000e-20
6.608472e+03 5.941230e-16 1.000000e-20
6.609724e+03 5.907253e-16 1.000000e-20
6.610976e+03 5.809815e-16 1.000000e-20
6.612229e+03 5.904584e-16 1.000000e-20
6.613481e+03 5.858825e-16 1.000000e-20
6.614733e+03 5.717772e-16 1.000000e-20
6.615985e+03 5.885091e-16 1.000000e-20
6.617238e+03 5.881217e-16 1.000000e-20
6.618490e+03 5.914769e-16 1.000000e-20
6.619742e+03 6.102387e-16 1.000000e-20
6.620995e+03 5.971463e-16 1.000000e-20
6.622247e+03 5.826090e-16 1.000000e-20
6.623499e+03 5.784787e-16 1.000000e-20
6.624751e+03 5.809164e-16 1.000000e-20
6.626004e+03 5.886118e-16 1.000000e-20
6.627256e+03 5.937200e-16 1.000000e-20
6.628508e+03 5.829916e-16 1.000000e-20
6.629761e+03 5.770826e-16 1.000000e-20
6.631013e+03 5.910313e-16 1.000000e-20
6.632266e+03 5.891257e-16 1.000000e-20
6.633518e+03 5.791446e-16 1.000000e-20
6.634770e+03 5.659894e-16 1.000000e-20
6.636022e+03 5.706983e-16 1.000000e-20
6.637274e+03 5.761366e-16 1.000000e-20
6.638527e+03 5.686737e-16 1.000000e-20
6.639779e+03 5.855218e-16 1.000000e-20
6.641031e+03 5.689882e-16 1.000000e-20
6.642284e+03 5.622662e-16 1.000000e-20
6.643536e+03 5.775090e-16 1.000000e-20
6.644788e+03 5.712378e-16 1.000000e-20
6.646041e+03 5.781985e-16 1.000000e-20
6.647293e+03 5.715657e-16 1.000000e-20
6.648545e+03 5.722731e-16 1.000000e-20
6.649798e+03 5.837476e-16 1.000000e-20
6.651050e+03 5.831956e-16 1.000000e-20
6.652302e+03 5.651166e-16 1.000000e-20
6.653555e+03 5.595557e-16 1.000000e-20
6.654807e+03 5.707233e-16 1.000000e-20
6.656059e+03 5.629456e-16 1.000000e-20
6.657312e+03 5.623711e-16 1.000000e-20
6.658563e+03 5.910872e-16 1.000000e-20
6.659816e+03 5.780815e-16 1.000000e-20
6.661068e+03 5.768408e-16 1.000000e-20
6.662320e+03 5.786595e-16 1.000000e-20
6.663573e+03 5.791749e-16 1.000000e-20
6.664825e+03 5.687179e-16 1.000000e-20
6.666078e+03 5.583295e-16 1.000000e-20
6.667330e+03 5.606548e-16 1.000000e-20
6.668582e+03 5.608954e-16 1.000000e-20
6.669834e+03 5.538370e-16 1.000000e-20
6.671087e+03 5.498749e-16 1.000000e-20
6.672339e+03 5.526691e-16 1.000000e-20
6.673591e+03 5.594643e-16 1.000000e-20
6.674844e+03 5.577612e-16 1.000000e-20
6.676096e+03 5.704528e-16 1.000000e-20
6.677348e+03 5.712888e-16 1.000000e-20
6.678601e+03 5.484011e-16 1.000000e-20
6.679853e+03 5.386373e-16 1.000000e-20
6.681105e+03 5.323756e-16 1.000000e-20
6.682357e+03 5.779369e-16 1.000000e-20
6.683610e+03 5.571317e-16 1.000000e-20
6.684862e+03 5.370579e-16 1.000000e-20
6.686114e+03 5.257649e-16 1.000000e-20
6.687367e+03 5.343444e-16 1.000000e-20
6.688619e+03 5.381070e-16 1.000000e-20
6.689871e+03 5.475109e-16 1.000000e-20
6.691124e+03 5.630492e-16 1.000000e-20
6.692376e+03 5.445492e-16 1.000000e-20
6.693628e+03 5.451063e-16 1.000000e-20
6.694880e+03 5.479138e-16 1.000000e-20
6.696133e+03 5.467714e-16 1.000000e-20
6.697385e+03 5.571622e-16 1.000000e-20
6.698637e+03 5.349056e-16 1.000000e-20
6.699890e+03 5.303168e-16 1.000000e-20
6.701142e+03 5.354204e-16 1.000000e-20
6.702395e+03 5.240273e-16 1.000000e-20
6.703646e+03 5.218937e-16 1.000000e-20
6.704899e+03 5.337395e-16 1.000000e-20
6.706151e+03 5.222539e-16 1.000000e-20
6.707403e+03 5.193748e-16 1.000000e-20
6.708656e+03 5.246338e-16 1.000000e-20
6.709908e+03 5.098731e-16 1.000000e-20
6.711160e+03 5.105032e-16 1.000000e-20
6.712413e+03 5.021334e-16 1.000000e-20
6.713665e+03 4.935875e-16 1.000000e-20
6.714917e+03 5.093033e-16 1.000000e-20
6.716169e+03 5.176578e-16 1.000000e-20
6.717422e+03 5.108342e-16 1.000000e-20
6.718674e+03 5.152802e-16 1.000000e-20
6.719927e+03 5.263044e-16 1.000000e-20
6.721179e+03 5.233435e-16 1.000000e-20
6.722431e+03 5.264042e-16 1.000000e-20
6.723684e+03 5.171619e-16 1.000000e-20
6.724936e+03 5.156661e-16 1.000000e-20
6.726188e+03 5.192488e-16 1.000000e-20
6.727440e+03 5.214778e-16 1.000000e-20
6.728692e+03 5.180772e-16 1.000000e-20
6.729945e+03 5.141604e-16 1.000000e-20
6.731197e+03 5.244725e-16 1.000000e-20
6.732449e+03 5.216532e-16 1.000000e-20
6.733702e+03 5.127131e-16 1.000000e-20
6.734954e+03 5.023462e-16 1.000000e-20
6.736207e+03 5.102159e-16 1.000000e-20
6.737459e+03 5.178809e-16 1.000000e-20
6.738711e+03 5.097593e-16 1.000000e-20
6.739963e+03 5.089380e-16 1.000000e-20
6.741216e+03 5.196420e-16 1.000000e-20
6.742468e+03 5.192487e-16 1.000000e-20
6.743720e+03 5.023620e-16 1.000000e-20
6.744973e+03 4.998315e-16 1.000000e-20
6.746225e+03 4.928981e-16 1.000000e-20
6.747477e+03 5.204899e-16 1.000000e-20
6.748729e+03 4.925888e-16 1.000000e-20
6.749981e+03 5.019235e-16 1.000000e-20
6.751234e+03 5.006129e-16 1.000000e-20
6.752486e+03 5.092468e-16 1.000000e-20
6.753739e+03 5.135093e-16 1.000000e-20
6.754991e+03 5.056578e-16 1.000000e-20
6.756243e+03 5.134190e-16 1.000000e-20
6.757496e+03 5.022227e-16 1.000000e-20
6.758748e+03 5.150893e-16 1.000000e-20
6.760000e+03 5.003750e-16 1.000000e-20
6.761252e+03 5.565955e-16 1.000000e-20
6.762505e+03 5.093965e-16 1.000000e-20
6.763757e+03 4.703824e-16 1.000000e-20
6.765009e+03 4.969603e-16 1.000000e-20
6.766262e+03 5.013439e-16 1.000000e-20
6.767514e+03 5.282752e-16 1.000000e-20
6.768766e+03 5.048158e-16 1.000000e-20
6.770019e+03 4.812098e-16 1.000000e-20
6.771271e+03 4.884738e-16 1.000000e-20
6.772523e+03 4.884621e-16 1.000000e-20
6.773775e+03 4.872006e-16 1.000000e-20
6.775028e+03 4.679814e-16 1.000000e-20
6.776280e+03 4.857288e-16 1.000000e-20
6.777532e+03 4.658427e-16 1.000000e-20
6.778785e+03 4.107165e-16 1.000000e-20
6.780037e+03 3.796477e-16 1.000000e-20
6.781289e+03 5.450526e-16 1.000000e-20
6.782542e+03 7.358362e-16 1.000000e-20
6.783794e+03 6.459002e-16 1.000000e-20
6.785046e+03 4.385073e-16 1.000000e-20
6.786298e+03 3.873762e-16 1.000000e-20
6.787551e+03 4.598639e-16 1.000000e-20
6.788803e+03 4.742738e-16 1.000000e-20
6.790056e+03 4.770601e-16 1.000000e-20
6.791308e+03 4.762503e-16 1.000000e-20
6.792560e+03 4.727111e-16 1.000000e-20
6.793812e+03 4.674910e-16 1.000000e-20
6.795064e+03 4.724605e-16 1.000000e-20
6.796317e+03 4.691843e-16 1.000000e-20
6.797569e+03 4.880363e-16 1.000000e-20
6.798821e+03 4.880374e-16 1.000000e-20
6.800074e+03 4.478027e-16 1.000000e-20
6.801326e+03 4.552176e-16 1.000000e-20
6.802578e+03 5.062957e-16 1.000000e-20
6.803831e+03 5.892068e-16 1.000000e-20
6.805083e+03 5.648067e-16 1.000000e-20
6.806335e+03 4.830940e-16 1.000000e-20
6.807588e+03 4.568198e-16 1.000000e-20
6.808840e+03 4.657709e-16 1.000000e-20
6.810092e+03 4.704214e-16 1.000000e-20
6.811345e+03 4.764421e-16 1.000000e-20
6.812597e+03 4.724028e-16 1.000000e-20
6.813849e+03 4.497235e-16 1.000000e-20
6.815102e+03 4.605473e-16 1.000000e-20
6.816354e+03 4.603950e-16 1.000000e-20
6.817606e+03 4.672199e-16 1.000000e-20
6.818858e+03 4.582284e-16 1.000000e-20
6.820111e+03 4.577610e-16 1.000000e-20
6.821363e+03 4.757388e-16 1.000000e-20
6.822615e+03 4.531312e-16 1.000000e-20
6.823868e+03 4.637947e-16 1.000000e-20
6.825120e+03 4.550343e-16 1.000000e-20
6.826372e+03 4.462207e-16 1.000000e-20
6.827625e+03 4.495701e-16 1.000000e-20
6.828877e+03 4.545949e-16 1.000000e-20
6.830129e+03 4.466746e-16 1.000000e-20
6.831381e+03 4.588730e-16 1.000000e-20
6.832634e+03 4.679295e-16 1.000000e-20
6.833886e+03 4.557670e-16 1.000000e-20
6.835138e+03 4.544540e-16 1.000000e-20
6.836391e+03 4.842952e-16 1.000000e-20
6.837643e+03 4.677584e-16 1.000000e-20
6.838895e+03 4.760886e-16 1.000000e-20
6.840147e+03 4.623711e-16 1.000000e-20
6.841400e+03 4.514623e-16 1.000000e-20
6.842652e+03 4.414621e-16 1.000000e-20
6.843904e+03 4.633215e-16 1.000000e-20
6.845157e+03 4.540029e-16 1.000000e-20
6.846409e+03 4.575353e-16 1.000000e-20
6.847661e+03 4.461949e-16 1.000000e-20
6.848914e+03 4.565879e-16 1.000000e-20
6.850166e+03 4.548651e-16 1.000000e-20
6.851418e+03 4.655772e-16 1.000000e-20
6.852670e+03 4.560428e-16 1.000000e-20
6.853923e+03 4.590305e-16 1.000000e-20
6.855175e+03 4.441419e-16 1.000000e-20
