3553.144 1.31994e-15 1e-20
3557.80369 1.34652e-15 1e-20
3562.47354 1.37256e-15 1e-20
3567.13324 1.35684e-15 1e-20
3571.80308 1.35607e-15 1e-20
3576.46278 1.37133e-15 1e-20
3581.13262 1.37553e-15 1e-20
3585.79232 1.35363e-15 1e-20
3590.45201 1.33553e-15 1e-20
3595.12186 1.3133e-15 1e-20
3599.78155 1.29388e-15 1e-20
3604.4514 1.24831e-15 1e-20
3609.11109 1.20555e-15 1e-20
3613.78094 1.16487e-15 1e-20
3618.44063 1.11641e-15 1e-20
3623.10033 1.08224e-15 1e-20
3627.77018 1.02961e-15 1e-20
3632.42987 9.73187e-16 1e-20
3637.09972 9.19262e-16 1e-20
3641.75941 8.60155e-16 1e-20
3646.41911 8.2531e-16 1e-20
3651.08895 7.82016e-16 1e-20
3655.74865 7.19815e-16 1e-20
3660.41849 6.72331e-16 1e-20
3665.07819 6.62881e-16 1e-20
3669.74803 6.20951e-16 1e-20
3674.40773 5.62616e-16 1e-20
3679.06742 5.46154e-16 1e-20
3683.73727 5.31071e-16 1e-20
3688.39696 5.00986e-16 1e-20
3693.06681 4.54609e-16 1e-20
3697.72651 4.33866e-16 1e-20
3702.39635 4.45742e-16 1e-20
3707.05605 4.51606e-16 1e-20
3711.71574 4.36206e-16 1e-20
3716.38559 4.25826e-16 1e-20
3721.04528 4.3119e-16 1e-20
3725.71513 4.26465e-16 1e-20
3730.37482 4.3008e-16 1e-20
3735.04467 4.52591e-16 1e-20
3739.70436 4.66633e-16 1e-20
3744.36406 4.81562e-16 1e-20
3749.0339 4.95943e-16 1e-20
3753.6936 4.87315e-16 1e-20
3758.36345 4.70004e-16 1e-20
3763.02314 4.75109e-16 1e-20
3767.68283 4.73648e-16 1e-20
3772.35268 4.90676e-16 1e-20
3777.01238 5.23461e-16 1e-20
3781.68222 5.61702e-16 1e-20
3786.34192 5.80326e-16 1e-20
3791.01176 6.163e-16 1e-20
3795.67146 6.71727e-16 1e-20
3800.33115 7.08846e-16 1e-20
3805.001 7.37743e-16 1e-20
3809.66069 7.70949e-16 1e-20
3814.33054 7.76891e-16 1e-20
3818.99023 7.89687e-16 1e-20
3823.66008 8.20889e-16 1e-20
3828.31978 8.55307e-16 1e-20
3832.97947 9.03512e-16 1e-20
3837.64932 9.41977e-16 1e-20
3842.30901 9.51534e-16 1e-20
3846.97886 9.55583e-16 1e-20
3851.63855 1.01526e-15 1e-20
3856.3084 1.07639e-15 1e-20
3860.96809 1.10301e-15 1e-20
3865.62779 1.10314e-15 1e-20
3870.29763 1.1554e-15 1e-20
3874.95733 1.25876e-15 1e-20
3879.62717 1.34265e-15 1e-20
3884.28687 1.41115e-15 1e-20
3888.95672 1.45466e-15 1e-20
3893.61641 1.51573e-15 1e-20
3898.2761 1.58813e-15 1e-20
3902.94595 1.63411e-15 1e-20
3907.60565 1.6901e-15 1e-20
3912.27549 1.74284e-15 1e-20
3916.93519 1.79768e-15 1e-20
3921.59488 1.84885e-15 1e-20
3926.26473 1.84012e-15 1e-20
3930.92442 1.80568e-15 1e-20
3935.59427 1.86764e-15 1e-20
3940.25396 1.93596e-15 1e-20
3944.92381 1.97363e-15 1e-20
3949.5835 2.0032e-15 1e-20
3954.2432 2.02788e-15 1e-20
3958.91304 2.03843e-15 1e-20
3963.57274 2.05113e-15 1e-20
3968.24259 2.08014e-15 1e-20
3972.90228 2.10227e-15 1e-20
3977.57213 2.1571e-15 1e-20
3982.23182 2.20946e-15 1e-20
3986.89152 2.1515e-15 1e-20
3991.56136 2.08876e-15 1e-20
3996.22106 2.14092e-15 1e-20
4000.8909 2.19366e-15 1e-20
4005.5506 2.17565e-15 1e-20
4010.22044 2.12636e-15 1e-20
4014.88014 2.05413e-15 1e-20
4019.53983 1.97523e-15 1e-20
4024.20968 1.93713e-15 1e-20
4028.86937 1.90617e-15 1e-20
4033.53922 1.88318e-15 1e-20
4038.19892 1.86628e-15 1e-20
4042.85861 1.81381e-15 1e-20
4047.52846 1.79095e-15 1e-20
4052.18815 1.79847e-15 1e-20
4056.858 1.78411e-15 1e-20
4061.51769 1.76265e-15 1e-20
4066.18754 1.77762e-15 1e-20
4070.84723 1.79008e-15 1e-20
4075.50693 1.78264e-15 1e-20
4080.17677 1.81886e-15 1e-20
4084.83647 1.8736e-15 1e-20
4089.50631 1.908e-15 1e-20
4094.16601 1.95316e-15 1e-20
4098.83586 1.99919e-15 1e-20
4103.49555 2.01892e-15 1e-20
4108.15524 2.02652e-15 1e-20
4112.82509 2.05597e-15 1e-20
4117.48479 2.08292e-15 1e-20
4122.15463 2.08491e-15 1e-20
4126.81433 2.06227e-15 1e-20
4131.48417 2.07849e-15 1e-20
4136.14387 2.1038e-15 1e-20
4140.80356 2.11223e-15 1e-20
4145.47341 2.11661e-15 1e-20
4150.1331 2.10306e-15 1e-20
4154.80295 2.07239e-15 1e-20
4159.46264 2.06127e-15 1e-20
4164.13249 2.02396e-15 1e-20
4168.79218 1.98796e-15 1e-20
4173.45188 1.9596e-15 1e-20
4178.12173 1.94671e-15 1e-20
4182.78142 1.93098e-15 1e-20
4187.45127 1.88907e-15 1e-20
4192.11096 1.85983e-15 1e-20
4196.77066 1.86128e-15 1e-20
4201.4405 1.86686e-15 1e-20
4206.1002 1.87487e-15 1e-20
4210.77004 1.89623e-15 1e-20
4215.42974 1.88356e-15 1e-20
