3720.0 -1.65714e-16 1e-20
3721.5 -1.79085e-16 1e-20
3723.0 -3.0173001e-17 1e-20
3724.5 3.41158e-17 1e-20
3726.0 1.8316601e-17 1e-20
3727.5 7.4650304e-18 1e-20
3729.0 1.59797e-16 1e-20
3730.5 8.0268396e-17 1e-20
3732.0 -1.13985e-16 1e-20
3733.5 1.82217e-16 1e-20
3735.0 1.54871e-16 1e-20
3736.5 9.13458e-17 1e-20
3738.0 -1.7740101e-17 1e-20
3739.5 -3.8011001e-17 1e-20
3741.0 8.0268995e-18 1e-20
3742.5 1.06393e-16 1e-20
3744.0 1.1676599e-16 1e-20
3745.5 1.2848701e-16 1e-20
3747.0 -7.4491499e-17 1e-20
3748.5 -9.6608105e-17 1e-20
3750.0 1.9495299e-17 1e-20
3751.5 3.7249402e-17 1e-20
3753.0 7.2825901e-17 1e-20
3754.5 1.76726e-16 1e-20
3756.0 1.7311899e-16 1e-20
3757.5 1.1895e-16 1e-20
3759.0 7.8669197e-17 1e-20
3760.5 -3.4715302e-18 1e-20
3762.0 -3.1204601e-17 1e-20
3763.5 4.5401201e-17 1e-20
3765.0 1.08967e-16 1e-20
3766.5 2.25772e-17 1e-20
3768.0 4.5490298e-17 1e-20
3769.5 -1.9809001e-18 1e-20
3771.0 -1.6173001e-16 1e-20
3772.5 -1.34875e-16 1e-20
3774.0 -7.5507204e-17 1e-20
3775.5 2.4483199e-17 1e-20
3777.0 1.42044e-16 1e-20
3778.5 -1.0156899e-17 1e-20
3780.0 -3.79828e-17 1e-20
3781.5 -1.16211e-16 1e-20
3783.0 -1.7774001e-19 1e-20
3784.5 -2.5907202e-18 1e-20
3786.0 -5.0037098e-18 1e-20
3787.5 -7.41669e-18 1e-20
3789.0 -9.8296701e-18 1e-20
3790.5 -1.22427e-17 1e-20
3792.0 -1.4655601e-17 1e-20
3793.5 -1.7068601e-17 1e-20
3795.0 -1.9481599e-17 1e-20
3796.5 -1.9481599e-17 1e-20
3798.0 -2.9442799e-17 1e-20
3799.5 3.5917899e-17 1e-20
3801.0 1.83254e-16 1e-20
3802.5 1.09434e-16 1e-20
3804.0 7.9928199e-17 1e-20
3805.5 1.71858e-16 1e-20
3807.0 6.0679501e-17 1e-20
3808.5 2.24366e-16 1e-20
3810.0 2.42283e-16 1e-20
3811.5 7.47987e-17 1e-20
3813.0 5.8462902e-17 1e-20
3814.5 5.5776299e-17 1e-20
3816.0 -1.46858e-16 1e-20
3817.5 7.5098801e-18 1e-20
3819.0 3.4941701e-17 1e-20
3820.5 -1.27563e-16 1e-20
3822.0 -2.7493799e-17 1e-20
3823.5 7.0711502e-17 1e-20
3825.0 9.5230399e-17 1e-20
3826.5 8.0967906e-17 1e-20
3828.0 -9.2124799e-17 1e-20
3829.5 -1.3281999e-16 1e-20
3831.0 -1.36575e-16 1e-20
3832.5 -7.71398e-17 1e-20
3834.0 -1.7250299e-17 1e-20
3835.5 6.21388e-17 1e-20
3837.0 1.9405399e-16 1e-20
3838.5 -3.3162601e-17 1e-20
3840.0 -1.27867e-16 1e-20
3841.5 -7.4950597e-17 1e-20
3843.0 -5.4308702e-17 1e-20
3844.5 6.0250102e-17 1e-20
3846.0 1.08959e-16 1e-20
3847.5 -1.68068e-17 1e-20
3849.0 -2.0492702e-17 1e-20
3850.5 2.7154399e-17 1e-20
3852.0 -4.2487699e-17 1e-20
3853.5 -1.77762e-16 1e-20
3855.0 2.8883701e-17 1e-20
3856.5 1.3829499e-16 1e-20
3858.0 1.40133e-16 1e-20
3859.5 1.08814e-16 1e-20
3861.0 1.90986e-16 1e-20
3862.5 -6.1290603e-17 1e-20
3864.0 -7.0425694e-17 1e-20
3865.5 -7.2843795e-17 1e-20
